,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
46,2021-04-28,658.7538887466542,581.2682432497626,732.9911711298154,658.7538887466542,658.7538887466542,-0.9991574300348225,-0.9991574300348225,-0.9991574300348225,-0.9991574300348225,-0.9991574300348225,-0.9991574300348225,0.0,0.0,0.0,657.7547313166193
47,2021-04-29,658.3513389881938,572.5756530151599,724.5630326946516,658.3513389881938,658.3513389881938,-9.327065369980268,-9.327065369980268,-9.327065369980268,-9.327065369980268,-9.327065369980268,-9.327065369980268,0.0,0.0,0.0,649.0242736182136
48,2021-04-30,657.9487892297335,571.543522620217,719.7924286452527,657.9487892297335,657.9487892297335,-11.645887282814574,-11.645887282814574,-11.645887282814574,-11.645887282814574,-11.645887282814574,-11.645887282814574,0.0,0.0,0.0,646.302901946919
49,2021-05-03,656.7411403057359,584.0903415355731,732.7707726005523,656.7411403057359,656.7411403057359,-1.1722415224942795,-1.1722415224942795,-1.1722415224942795,-1.1722415224942795,-1.1722415224942795,-1.1722415224942795,0.0,0.0,0.0,655.5688987832417
50,2021-05-04,656.3385906644035,580.6644870522522,723.6373665235961,656.3385906644035,656.3385906644035,-4.661943177153594,-4.661943177153594,-4.661943177153594,-4.661943177153594,-4.661943177153594,-4.661943177153594,0.0,0.0,0.0,651.6766474872499
51,2021-05-05,655.936041023071,578.0743986314695,727.2477709393104,655.936041023071,655.936041023071,-0.9991574300387581,-0.9991574300387581,-0.9991574300387581,-0.9991574300387581,-0.9991574300387581,-0.9991574300387581,0.0,0.0,0.0,654.9368835930322
52,2021-05-06,655.5334913817385,566.0313489119824,718.8894082232918,655.5334913817385,655.5334913817385,-9.327065369995717,-9.327065369995717,-9.327065369995717,-9.327065369995717,-9.327065369995717,-9.327065369995717,0.0,0.0,0.0,646.2064260117428
53,2021-05-07,655.130941740406,571.0578568203886,719.17241612991,655.130941740406,655.130941740406,-11.645887282807713,-11.645887282807713,-11.645887282807713,-11.645887282807713,-11.645887282807713,-11.645887282807713,0.0,0.0,0.0,643.4850544575983
54,2021-05-10,653.9232928164083,577.6517428992455,724.9311693782171,653.9232928164083,653.9232928164083,-1.1722415224503242,-1.1722415224503242,-1.1722415224503242,-1.1722415224503242,-1.1722415224503242,-1.1722415224503242,0.0,0.0,0.0,652.751051293958
55,2021-05-11,653.5207431750758,574.8065284535539,725.7733894625428,653.5207431750758,653.5207431750758,-4.661943177159237,-4.661943177159237,-4.661943177159237,-4.661943177159237,-4.661943177159237,-4.661943177159237,0.0,0.0,0.0,648.8587999979165
56,2021-05-12,653.1181935337434,574.6666564638077,722.7556464728127,653.1181935337434,653.1181935337434,-0.9991574300314776,-0.9991574300314776,-0.9991574300314776,-0.9991574300314776,-0.9991574300314776,-0.9991574300314776,0.0,0.0,0.0,652.1190361037119
57,2021-05-13,652.7156438924109,568.1657158244375,722.7747138546359,652.7156438924109,652.7156438924109,-9.327065370001948,-9.327065370001948,-9.327065370001948,-9.327065370001948,-9.327065370001948,-9.327065370001948,0.0,0.0,0.0,643.3885785224089
58,2021-05-14,652.3130941980808,569.5557289579422,718.7043093285878,652.3130941980808,652.3130941980808,-11.645887282793241,-11.645887282793241,-11.645887282793241,-11.645887282793241,-11.645887282793241,-11.645887282793241,0.0,0.0,0.0,640.6672069152875
59,2021-05-17,651.1054451150903,571.229686056641,724.9800075662267,651.1054451150903,651.1054451150903,-1.1722415224512877,-1.1722415224512877,-1.1722415224512877,-1.1722415224512877,-1.1722415224512877,-1.1722415224512877,0.0,0.0,0.0,649.9332035926391
60,2021-05-18,650.7028954207602,566.2650034000726,719.8965280490937,650.7028954207602,650.7028954207602,-4.661943177137146,-4.661943177137146,-4.661943177137146,-4.661943177137146,-4.661943177137146,-4.661943177137146,0.0,0.0,0.0,646.0409522436231
61,2021-05-19,650.3003457264301,576.3427760657132,724.8025289191993,650.3003457264301,650.3003457264301,-0.999157430037011,-0.999157430037011,-0.999157430037011,-0.999157430037011,-0.999157430037011,-0.999157430037011,0.0,0.0,0.0,649.3011882963931
62,2021-05-20,649.8977960320999,563.3222703756352,724.9854468947805,649.8977960320999,649.8977960320999,-9.327065370008176,-9.327065370008176,-9.327065370008176,-9.327065370008176,-9.327065370008176,-9.327065370008176,0.0,0.0,0.0,640.5707306620917
63,2021-05-21,649.4952463377698,556.7292275878845,710.7637907976664,649.4952463377698,649.4952463377698,-11.645887282846093,-11.645887282846093,-11.645887282846093,-11.645887282846093,-11.645887282846093,-11.645887282846093,0.0,0.0,0.0,637.8493590549238
64,2021-05-24,648.2875972547794,569.9293230434814,721.3760238847127,648.2875972547794,648.2875972547794,-1.172241522476601,-1.172241522476601,-1.172241522476601,-1.172241522476601,-1.172241522476601,-1.172241522476601,0.0,0.0,0.0,647.1153557323028
65,2021-05-25,647.8850475604493,563.2106747842562,712.6007533665936,647.8850475604493,647.8850475604493,-4.66194317714279,-4.66194317714279,-4.66194317714279,-4.66194317714279,-4.66194317714279,-4.66194317714279,0.0,0.0,0.0,643.2231043833065
66,2021-05-26,647.6483107417652,571.2361418494128,721.0278043295656,647.6483107417652,647.6483107417652,-0.9991574300281333,-0.9991574300281333,-0.9991574300281333,-0.9991574300281333,-0.9991574300281333,-0.9991574300281333,0.0,0.0,0.0,646.649153311737
67,2021-05-27,647.4115739230813,565.713307902873,711.3979176952178,647.4115739230813,647.4115739230813,-9.327065370014404,-9.327065370014404,-9.327065370014404,-9.327065370014404,-9.327065370014404,-9.327065370014404,0.0,0.0,0.0,638.0845085530668
68,2021-05-28,647.1748371043972,558.912955690769,707.1725167774522,647.1748371043972,647.1748371043972,-11.645887282831621,-11.645887282831621,-11.645887282831621,-11.645887282831621,-11.645887282831621,-11.645887282831621,0.0,0.0,0.0,635.5289498215656
69,2021-06-01,646.2278898296611,567.3367300210622,720.0180796344794,646.2278898296611,646.2278898296611,-4.661943177162472,-4.661943177162472,-4.661943177162472,-4.661943177162472,-4.661943177162472,-4.661943177162472,0.0,0.0,0.0,641.5659466524986
70,2021-06-02,645.991153010977,570.6902503484579,724.7846833500439,645.991153010977,645.991153010977,-0.9991574300336675,-0.9991574300336675,-0.9991574300336675,-0.9991574300336675,-0.9991574300336675,-0.9991574300336675,0.0,0.0,0.0,644.9919955809434
71,2021-06-03,645.754416192293,560.8049945830873,719.0020899503637,645.754416192293,645.754416192293,-9.327065370029857,-9.327065370029857,-9.327065370029857,-9.327065370029857,-9.327065370029857,-9.327065370029857,0.0,0.0,0.0,636.4273508222632
